index,Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Condition,Measure ID,Measure Name,Score,Sample,Footnote,Measure Start Date,Measure End Date,Location
1508,45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,8063559703,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,300,430,2 - Data submitted were based on a sample of cases/patients.,4/1/2016,3/31/2017,"6010 AMARILLO BLVD. WEST
AMARILLO, TX
(35.203175, -101.905207)"
1509,45090F,SAN ANTONIO VA MEDICAL CENTER - VA SOUTH TEXAS,7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,2106175300,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"7400 MERTON MINTER BLVD.
SAN ANTONIO, TX
(29.506888, -98.578929)"
1510,28006F,OMAHA VA MEDICAL CENTER - VA NEBRASKA WESTERN IOWA,4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,4023468800,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,179,313,2 - Data submitted were based on a sample of cases/patients.,4/1/2016,3/31/2017,"4101 WOOLWORTH AVENUE
OMAHA, NE
(41.245158, -95.974488)"
1511,45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,8063559703,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,4/1/2016,3/31/2017,"6010 AMARILLO BLVD. WEST
AMARILLO, TX
(35.203175, -101.905207)"
1512,04009F,FAYETTEVILLE AR VA MEDICAL CENTER,1100 N. COLLEGE AVENUE,FAYETTEVILLE,AR,72703,WASHINGTON,4794445058,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"1100 N. COLLEGE AVENUE
FAYETTEVILLE, AR
(36.174211, -94.139024)"
1513,38003F,PORTLAND VA MEDICAL CENTER,3710 SW US VETERANS HOSPITAL,PORTLAND,OR,97239,MULTNOMAH,5032208262,Emergency Department (ED) Measures,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"3710 SW US VETERANS HOSPITAL
PORTLAND, OR
(45.496572, -122.684897)"
1514,06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Emergency Department (ED) Measures,OP-23,Head CT results,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"1055 CLERMONT STREET
DENVER, CO
(39.731905, -104.935149)"
1515,05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,442,635,2 - Data submitted were based on a sample of cases/patients.,4/1/2016,3/31/2017,"5901 E. SEVENTH STREET
LONG BEACH, CA
(33.776172, -118.118925)"
1516,27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND C,4064477900,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"3687 VETERANS DRIVE
FORT HARRISON, MT
(46.61772, -112.10197)"
1517,19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,3184730010,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,58,305,2 - Data submitted were based on a sample of cases/patients.,10/1/2016,3/31/2017,"2495 SHREVEPORT HIGHWAY 71 N
PINEVILLE, LA
(31.355959, -92.434675)"
1518,14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,6189975311,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"2401 WEST MAIN
MARION, IL
(37.729791, -88.957218)"
1519,45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,8063559703,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"6010 AMARILLO BLVD. WEST
AMARILLO, TX
(35.203175, -101.905207)"
1520,03012F,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,PHOENIX,AZ,85012,MARICOPA,6022226444,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,2,1 - The number of cases/patients is too few to report. 3 - Results are based on a shorter time period than required.,4/1/2016,3/31/2017,"650 E. INDIAN SCHOOL ROAD
PHOENIX, AZ
(33.494745, -112.066121)"
1521,37014F,OKLAHOMA CITY VA MEDICAL CENTER,921 NE 13TH STREET,OKLAHOMA CITY,OK,73104,OKLAHOMA,4052700501,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"921 NE 13TH STREET
OKLAHOMA CITY, OK
(35.482408, -97.495568)"
1522,13003F,BOISE VA MEDICAL CENTER,500 W. FORT STREET,BOISE,ID,83702,ADA,2084221000,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"500 W. FORT STREET
BOISE, ID
(43.619209, -116.194781)"
1523,06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Acute Myocardial Infarction (AMI),OP-4,Aspirin at Arrival,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"1055 CLERMONT STREET
DENVER, CO
(39.731905, -104.935149)"
1524,45090F,SAN ANTONIO VA MEDICAL CENTER - VA SOUTH TEXAS,7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,2106175300,Emergency Department (ED) Measures,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"7400 MERTON MINTER BLVD.
SAN ANTONIO, TX
(29.506888, -98.578929)"
1525,45090F,SAN ANTONIO VA MEDICAL CENTER - VA SOUTH TEXAS,7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,2106175300,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,86,591,2 - Data submitted were based on a sample of cases/patients.,10/1/2016,3/31/2017,"7400 MERTON MINTER BLVD.
SAN ANTONIO, TX
(29.506888, -98.578929)"
1526,24002F,ST CLOUD VA MEDICAL CENTER,4801 VETERANS DRIVE,ST. CLOUD,MN,56303,STEARNS,3202521670,Emergency Department (ED) Measures,OP-23,Head CT results,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"4801 VETERANS DRIVE
ST. CLOUD, MN
(45.567582, -94.217341)"
1527,50030F,SEATTLE VA MEDICAL CENTER - VA PUGIT SOUND,1660 S. COLUMBIAN WAY,SEATTLE,WA,98108,KING,2067642299,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"1660 S. COLUMBIAN WAY
SEATTLE, WA
(47.561986, -122.311032)"
1528,50030F,SEATTLE VA MEDICAL CENTER - VA PUGIT SOUND,1660 S. COLUMBIAN WAY,SEATTLE,WA,98108,KING,2067642299,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,1,1 - The number of cases/patients is too few to report. 3 - Results are based on a shorter time period than required.,4/1/2016,3/31/2017,"1660 S. COLUMBIAN WAY
SEATTLE, WA
(47.561986, -122.311032)"
1529,32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,5052562889,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,71,550,2 - Data submitted were based on a sample of cases/patients.,10/1/2016,3/31/2017,"1501 SAN PEDRO DRIVE SE
ALBUQUERQUE, NM
(35.054456, -106.577661)"
1530,38003F,PORTLAND VA MEDICAL CENTER,3710 SW US VETERANS HOSPITAL,PORTLAND,OR,97239,MULTNOMAH,5032208262,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"3710 SW US VETERANS HOSPITAL
PORTLAND, OR
(45.496572, -122.684897)"
1531,04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,4300 WEST SEVENTH STREET,LITTLE ROCK,AR,72205,PULASKI,5012571000,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"4300 WEST SEVENTH STREET
LITTLE ROCK, AR
(34.744875, -92.320904)"
1532,29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,Emergency Department (ED) Measures,ED-2b,Admit Decision Time to ED Departure Time for Admitted Patients,210,366,2 - Data submitted were based on a sample of cases/patients.,4/1/2016,3/31/2017,"975 KIRMAN AVENUE
RENO, NV
(39.516208, -119.798481)"
1533,25043F,G.V. (SONNY) MONTGOMERY VA MEDICAL CENTER JACKSON,1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,6013624471,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"1500 E. WOODROW WILSON DRIVE
JACKSON, MS
(32.326806, -90.168612)"
1534,28006F,OMAHA VA MEDICAL CENTER - VA NEBRASKA WESTERN IOWA,4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,4023468800,Acute Myocardial Infarction (AMI),OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"4101 WOOLWORTH AVENUE
OMAHA, NE
(41.245158, -95.974488)"
1535,26007F,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901,BUTLER,5736864151,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"1500 N. WESTWOOD BLVD.
POPLAR BLUFF, MO
(36.771441, -90.417899)"
1536,32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,5052562889,Acute Myocardial Infarction (AMI),OP-4,Aspirin at Arrival,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"1501 SAN PEDRO DRIVE SE
ALBUQUERQUE, NM
(35.054456, -106.577661)"
1537,05025F,FRESNO VA MEDICAL CENTER - VA CENTRAL CALIFORNIA,2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,5592285338,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"2615 E. CLINTON AVENUE
FRESNO, CA
(36.772278, -119.780173)"
1538,16003F,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,POLK,5156995999,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,252,335,2 - Data submitted were based on a sample of cases/patients.,4/1/2016,3/31/2017,"3600 30TH STREET
DES MOINES, IA
(41.627753, -93.658733)"
1539,45066F,DALLAS VA MEDICAL CENTER - VA NORTH TEXAS,4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,2147428387,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,333,535,2 - Data submitted were based on a sample of cases/patients.,4/1/2016,3/31/2017,"4500 S. LANCASTER ROAD
DALLAS, TX
(32.694165, -96.792971)"
1540,35002F,FARGO VA MEDICAL CENTER,2101 ELM STREET,FARGO,ND,58102,CASS,7012323241,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"2101 ELM STREET
FARGO, ND
(46.906445, -96.776868)"
1541,05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"5901 E. SEVENTH STREET
LONG BEACH, CA
(33.776172, -118.118925)"
1542,29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,Emergency Department (ED) Measures,OP-23,Head CT results,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"975 KIRMAN AVENUE
RENO, NV
(39.516208, -119.798481)"
1543,05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"10535 HOSPITAL WAY
MATHER, CA
(38.572349, -121.296106)"
1544,26009F,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,ST. LOUIS,MO,63106,SAINT LOUIS,3146524100,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"915 NORTH GRAND
ST. LOUIS, MO
(38.641448, -90.229852)"
1545,45086F,TEMPLE VA MEDICAL CENTER - VA CENTRAL TEXAS,1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,2547784811,Acute Myocardial Infarction (AMI),OP-4,Aspirin at Arrival,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"1901 VETERANS MEMORIAL DRIVE
TEMPLE, TX
(31.077985, -97.349105)"
1546,50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,5094347000,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,89,285,2 - Data submitted were based on a sample of cases/patients.,10/1/2016,3/31/2017,"4815 N. ASSEMBLY STREET
SPOKANE, WA
(47.702535, -117.475567)"
1547,05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"3350 LA JOLLA VILLAGE DRIVE
SAN DIEGO, CA
(32.871749, -117.232861)"
1548,43002F,VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE,113 COMANCHE ROAD,FORT MEADE,SD,57741,MEADE,6053472511,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"113 COMANCHE ROAD
FORT MEADE, SD
(44.412816, -103.478243)"
1549,05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCIS,4152214810,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"4150 CLEMENT STREET
SAN FRANCISCO, CA
(37.781135, -122.503917)"
1550,03012F,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,PHOENIX,AZ,85012,MARICOPA,6022226444,Acute Myocardial Infarction (AMI),OP-4,Aspirin at Arrival,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"650 E. INDIAN SCHOOL ROAD
PHOENIX, AZ
(33.494745, -112.066121)"
1551,06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Emergency Department (ED) Measures,OP-23,Head CT results,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"2121 N. AVENUE
GRAND JUNCTION, CO
(39.077321, -108.54079)"
1552,53004F,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,CHEYENNE,WY,82001,LARAMIE,3077787300,Emergency Department (ED) Measures,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,126,172,2 - Data submitted were based on a sample of cases/patients.,4/1/2016,3/31/2017,"2360 E. PERSHING BLVD.
CHEYENNE, WY
(41.1457, -104.785544)"
1553,35002F,FARGO VA MEDICAL CENTER,2101 ELM STREET,FARGO,ND,58102,CASS,7012323241,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,96,292,2 - Data submitted were based on a sample of cases/patients.,10/1/2016,3/31/2017,"2101 ELM STREET
FARGO, ND
(46.906445, -96.776868)"
1554,03012F,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,PHOENIX,AZ,85012,MARICOPA,6022226444,Emergency Department (ED) Measures,ED-2b,Admit Decision Time to ED Departure Time for Admitted Patients,79,479,2 - Data submitted were based on a sample of cases/patients.,4/1/2016,3/31/2017,"650 E. INDIAN SCHOOL ROAD
PHOENIX, AZ
(33.494745, -112.066121)"
1555,53004F,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,CHEYENNE,WY,82001,LARAMIE,3077787300,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"2360 E. PERSHING BLVD.
CHEYENNE, WY
(41.1457, -104.785544)"
1556,35002F,FARGO VA MEDICAL CENTER,2101 ELM STREET,FARGO,ND,58102,CASS,7012323241,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"2101 ELM STREET
FARGO, ND
(46.906445, -96.776868)"
1557,45074F,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,HOUSTON,TX,77030,HARRIS,7137947100,Acute Myocardial Infarction (AMI),OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"2002 HOLCOMBE BLVD.
HOUSTON, TX
(29.706565, -95.388512)"
1558,38003F,PORTLAND VA MEDICAL CENTER,3710 SW US VETERANS HOSPITAL,PORTLAND,OR,97239,MULTNOMAH,5032208262,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"3710 SW US VETERANS HOSPITAL
PORTLAND, OR
(45.496572, -122.684897)"
1559,03012F,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,PHOENIX,AZ,85012,MARICOPA,6022226444,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,90,573,2 - Data submitted were based on a sample of cases/patients.,10/1/2016,3/31/2017,"650 E. INDIAN SCHOOL ROAD
PHOENIX, AZ
(33.494745, -112.066121)"
1560,38003F,PORTLAND VA MEDICAL CENTER,3710 SW US VETERANS HOSPITAL,PORTLAND,OR,97239,MULTNOMAH,5032208262,Emergency Department (ED) Measures,ED-2b,Admit Decision Time to ED Departure Time for Admitted Patients,160,636,2 - Data submitted were based on a sample of cases/patients.,4/1/2016,3/31/2017,"3710 SW US VETERANS HOSPITAL
PORTLAND, OR
(45.496572, -122.684897)"
1561,05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"3350 LA JOLLA VILLAGE DRIVE
SAN DIEGO, CA
(32.871749, -117.232861)"
1562,17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,9136822000,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,239,248,2 - Data submitted were based on a sample of cases/patients.,4/1/2016,3/31/2017,"2200 SW GAGE BOULEVARD
TOPEKA, KS
(39.027448, -95.724956)"
1563,06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Acute Myocardial Infarction (AMI),OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"2121 N. AVENUE
GRAND JUNCTION, CO
(39.077321, -108.54079)"
1564,05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"5901 E. SEVENTH STREET
LONG BEACH, CA
(33.776172, -118.118925)"
1565,53004F,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,CHEYENNE,WY,82001,LARAMIE,3077787300,Acute Myocardial Infarction (AMI),OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"2360 E. PERSHING BLVD.
CHEYENNE, WY
(41.1457, -104.785544)"
1566,37014F,OKLAHOMA CITY VA MEDICAL CENTER,921 NE 13TH STREET,OKLAHOMA CITY,OK,73104,OKLAHOMA,4052700501,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,5,1 - The number of cases/patients is too few to report. 3 - Results are based on a shorter time period than required.,4/1/2016,3/31/2017,"921 NE 13TH STREET
OKLAHOMA CITY, OK
(35.482408, -97.495568)"
